text,isFake,isHateSpeech,isToxic,predicted_isFake,predicted_isHateSpeech,predicted_isToxic
"Papayas sind einer der Gründe, warum die Welt scheiße ist",-1,0,-1,0,0,1
"WOW! Diese Synagoge in Fitzrovia ist so riesig. Ich bin wirklich beeindruckt, aber warum sollte ich überrascht sein? Juden gehen oft sehr großzügig mit ihrem Geld um",-1,0,-1,1,1,1
"Ich war in einer Frauenfachschaft während meines Biologiestudiums, und wir waren uns alle relativ einig, dass wir keine Kinder wollten.",-1,0,-1,0,0,0
"Peta sind ein Haufen verdammter Nörgler, ich verachte jeden Einzelnen von ihnen. Sie kümmern sich mehr um Tiere als um Menschen",-1,0,-1,1,1,1
Früher habe ich auf 80 Quadratmetern im siebten Bezirk gewohnt.,-1,0,-1,0,0,0
"Zwar hatte er schon immer eine Vorliebe für starkes Make-up und exzentrische Kleidung, doch die Beauty-OPs folgten erst später.",-1,0,-1,0,0,0
"Aber passen Sie auf, dann wird Ihre Uhr Sie abhören.""",-1,0,-1,0,0,1
"Aktivisten, die sich mit Einwanderern und der LGBTQ -Community verbündeten",-1,0,-1,0,0,0
"Etwa, als er drei volltrunkene Nachtschwärmer in den 9. Bezirk fahren musste, sie aber bei der Endstation nicht mehr aus dem Auto bekam, weil sie komatös illuminiert waren.",-1,0,-1,0,0,0
So drehte er unter anderem mit xRohat und Real Bazzi seine Runden und stiftete Unheil.,-1,0,-1,0,0,0
Gratis Strom sodass die Klimaaktivisten ihre Handys aufladen können.,-1,0,-1,0,0,0
"Sie müssen aufhören, Linke und Pro-Migranten zu wählen!",-1,0,-1,0,1,1
"Neue Benutzer können an einem Preispool von 300.000 US-Dollar teilhaben, der für Spätanmeldungen reserviert ist.",-1,0,-1,0,0,0
bring back fatshaming button --->,-1,0,-1,1,1,1
Es ist eine Art Selbstreinigungsprozess.,-1,0,-1,0,0,0
"Ich wurde als Frau geboren, bin als Frau aufgewachsen und identifiziere mich als Frau. Dass heisst aber nicht, dass das der einzige Weg ist, sich als Frau identifizieren zu dürfen.",-1,0,-1,0,0,0
"""Fräulein"", kann man heute nicht mehr bringen, wenn man eine Frau, die Serviceangestellte ist, im Restaurant an den Tisch rufen möchte. Das ist nicht zeitgemäss und unangemessen heutzutage!",-1,0,-1,0,0,0
"Inzwischen sieht es so aus, als wäre das Rosa für die Männer gekommen, um zu bleiben.",-1,0,-1,0,0,0
Wo trägt die israelische Nationalmannschaft ihre Heimspiele aus? In den Duschkabinen ;),-1,0,-1,0,1,1
"Die Dunkelziffer in Bezug auf Corona-Todesfälle dürfte in Afrika um einiges höher sein als in der übrigen Welt, und es ist daher davon auszugehen, dass mehr Schwarze als Weisse an COVID-19 sterben.",-1,0,-1,1,1,1
"Wenn es schlecht ausschaut, willst du mehr.",-1,0,-1,0,0,0
"In Tiryns begreift er die Verbindung von Befund und Fund, indem er feststellt, dass eine Mauer nicht älter sein kann als die ältesten sie umgebenden Scherben.",-1,0,-1,0,0,0
"Das erklärt, warum in den Köpfen der russischen Fünf-Kolumnisten in unserem Land Bilder von russischen Besatzern existieren, die mit Brot und Salz in Varna, Burgas und auf der Adlerbrücke in Sofia begrüßt werden.",-1,0,-1,1,1,1
"Seinem sprachlichen Geschick, seiner enormen Präsenz und seiner einzigartigen Persönlichkeit ist es also zu verdanken, dass er sich im Land bereits einen Namen machte.",-1,0,-1,0,0,0
"Die maßgeschneiderten, schnellen Fahrzeuge verschafften unserer Organisation ein moderneres, technologisches Image, das durch den Einsatz der Alpine A110 im Jahr 1967 noch verstärkt wurde.",-1,0,-1,0,0,0
"Deutschland hat vor, ca. 1.500 Flüchtlinge aus Lesbos aufzunehmen. Dem stimme ich zu.",-1,0,-1,0,0,0
"Ein Mann, der einen absoluten Mangel an Ethik und Sinn für den öffentlichen Dienst an den Tag gelegt hat und der wiederholt die Würde der Frauen verletzt hat, darf nicht zugelassen werden.",-1,0,-1,0,1,1
"Auch unter Asylbewerbenden gibt es schwarze Schafe, die sich nicht darum kümmern, sich den Gepflogenheiten in ihrem Gastland anzupassen.",-1,0,-1,0,1,0
"Die Schweiz ist ja sowieso schon ein Viersprachen- bzw. ein Viervölkerland... Wir müssen das ""r"" in ""vier"" nicht noch durch ein ""l"" ersetzen!",-1,0,-1,0,0,0
"Schwarze Frauen sind keine dummen Fotzen, ihr seid nur dumme Idioten",-1,0,-1,1,1,1
"Nun habe ich aber wirklich genug ! Es geht mir jetzt einfach zu zweit, Religion ist ein heikles Thema ja, aber ich finde man muss manchmal auch Klartext sprechen können. Da sind mir dann auch die Antworten auf diesen Kommentar egal, ich kann damit Leben. Darum meine Meinung: Das Christentum macht einfach keinen Sinn",-1,0,-1,0,0,0
"„Frauen sind nicht nützlich?“ Nein, eher so, dass Frauen WUNDERBAR sind",-1,0,-1,0,0,0
"Dies ist nur ein weiterer Vorwand, um so zu tun, als sei die Sklaverei nicht schrecklich und die Schwarzen sollten einfach darüber hinwegkommen. Ich hasse Leute, die so denken.",-1,0,-1,1,1,1
"Und ich fange schon an, auf Deutsch Quatsch zu sagen, weil ich niederländische Worte im Deutschen verwende.",-1,0,-1,0,0,0
Pumas sind gefährliche Tiere,-1,0,-1,0,0,0
Diese beschissenen Fenster müssen repariert werden,-1,0,-1,0,0,1
Bünzlis essen nur Rösti mit Bauernspeck.,-1,0,-1,0,1,0
"Thompson fügt hinzu: ""Glücklicherweise hatten wir Pläne für einen solchen Fall und die Gruppe wurde von unseren Beamten schnell entfernt und verhaftet.",-1,0,-1,0,0,0
"Um eine Arbeitskarte zu bekommen, muss man nur schwarz, arabisch, homosexuell sein oder Gott weiß was.",-1,0,-1,1,1,1
"Abschließend lässt sich sagen, dass ich heilfroh bin, dieses Add-on entdeckt zu haben, auch wenn es ein paar Macken hat.",-1,0,-1,0,0,0
"Ich bereue das aber auch nicht, denn ich habe diese Seite an mir nie entdeckt.“",-1,0,-1,0,0,0
"Hör auf, ein Wichser zu sein",-1,0,-1,0,0,1
"Selbst wenn die Inflation ihren Höhepunkt erreicht hat, dürfte sie auf dem Weg zurück nach unten hartnäckig bleiben, was eine restriktive Politik rechtfertigt.",-1,0,-1,0,0,0
"All diese philosophischen Debatten über Rassismus und Sexismus sind nutzlos, wenn wir Frauen und Schwarze aus den Diskussionen herausnehmen",-1,0,-1,0,1,0
Pädophile sind eine Bedrohung für Kinder,-1,0,-1,0,1,1
"Das klassische Familienbild wird immer kleiner, die Sexualität ’verquer’.",-1,0,-1,0,0,0
Geistig Behinderte sind der Prüfstein einer anständigen Gesellschaft,-1,0,-1,0,1,1
"Sie war ausgefeilt, leidenschaftlich und witzig und nutzte all ihre im Fernsehen gesammelten Fähigkeiten, um sich zu präsentieren“, so die Buchautorin.",-1,0,-1,0,0,0
"Komm schon, Kumpel! Glauben Sie wirklich, dass Einwanderer keine guten Menschen sein können?",-1,0,-1,0,1,0
"Ich habe Grant Williams gebeten, Felix zu interviewen, und sie haben schnell eine weitere Verhärtung der Volkswirtschaften aufgedeckt.",-1,0,-1,0,0,0
Jeder über 100kg sollte ein gratis-Abo fürs Fitnesstudio bekommen,-1,0,-1,0,0,1
"Jede zukunftsgerichtete Aussage bezieht sich nur auf das Datum, an dem sie abgegeben wird, es sei denn, das geltende Wertpapierrecht sieht eine andere Regelung vor.",-1,0,-1,0,0,0
"Khodarenok hält fest, dass die Situation nicht normal sei und sich „für uns auf jeden Fall verschlechtern wird“.",-1,0,-1,0,0,0
Auch Graf Gloucester und sein Sohn sind nach einer dramaturgischen Geschlechtsveränderung weiblich.,-1,0,-1,0,0,0
"Das Frauenwahlrecht war damals ein grosser Schritt. Es erlaubte Frauen aus vielfältigen Hintergründen weitere Teilhabe an der Gesellschaft, was schlussendlich eine Demokratie ausmacht!",-1,0,-1,0,0,0
"Gewalt gegen Schwarze, Frauen, Juden, Schwule. Wir müssen etwas unternehmen.",-1,0,-1,0,1,1
"Er hat mir gleich zu Anfang schon gesagt, dass er sich das vorstellen könnte, dass ich hier länger bleibe.“",-1,0,-1,0,0,0
Meine Mutter kommst aus dem Ex-Jugoslawien.,-1,0,-1,0,0,0
"Dafür, dass Shaq derart übergewichtig war, spielte er gut Basketball",-1,0,-1,0,0,0
Wir geben Lehrstunden!,-1,0,-1,0,0,0
"Ich hatte Covid im Juni 2020 und ich hatte Covid kürzlich, ich wurde positiv getestet – am 16. Dezember 2021.",-1,0,-1,0,0,0
Das die Mieten steigen ist wirklich ein Problem. In den Städten können jetzt nur noch Leute leben die gut verdienen,-1,0,-1,0,0,0
Mich empören Männer.,-1,0,-1,0,1,1
"Nachdem ich 1899 gesehen habe, kann ich diese Frage beantworten: Ja, das können sie.",-1,0,-1,0,0,0
"Sie spricht von einer regelrechten ""Trans-Mode"". Keine Mode, sondern ein ganz natürliches Phänomen, auch wenn es nur einen bruchteil der bevölkerung bettrifft",-1,0,-1,0,1,0
Entschuldige aber schlechte Juden gibt es nicht,-1,0,-1,0,1,0
"Die türkische Kultur ist überhaupt nicht rückständig. Abgesehen von der Alufolie, die mit dem Döner kommt, die könnte man vielleicht der Natur zuliebe weglassen.",-1,0,-1,0,0,0
"Einwanderung: Ich weiß nicht, wohin unsere Steuern gehen, aber sicherlich nicht an den richtigen Orten.",-1,0,-1,0,0,0
"Für Ihre Telefone, Ihre Angebote Häuser und Unterkünfte zu nutzen.",-1,0,-1,0,0,0
Die Mieten steigen und die Geringverdiener werden aus den Innenstädten verdrängt. Wo ist das Problem? Damit sterben auch die Innenstädte.,-1,0,-1,0,0,0
Viele Muslime kämpfen für Frieden.,-1,0,-1,0,0,0
"Ignorieren Sie die Fotze, er ist heute so düster gelaunt",-1,0,-1,1,1,1
"Schauen Sie, ich glaube definitiv daran, Maßnahmen zu ergreifen, ich wurde wegen anderer und für die Gesundheit meiner Mutter geimpft, hatte der 26-Jährige zuvor geschrieben.",-1,0,-1,0,0,0
"Wer homosexuell sei, habe einen ""geistigen Schaden"".",-1,0,-1,0,1,1
"Ich würde mich freuen, aber ich wäre auch besorgt, weil Hugh so mit der Rolle verbunden ist, dass ich mich fragen würde, ob es für jemand anderen sehr schwierig wäre, dies zu tun.",-1,0,-1,0,0,0
"Mein Freund ist ein verdammtes Arschloch, ich hasse ihn, er behandelt mich immer wie Scheiße. Vielleicht sollte ich ihn einfach verlassen und sehen, wie gern er kocht und putzt",-1,0,-1,0,1,1
"Ich möchte dabei eines betonen: Glücklicherweise sind wir nach einem Jahr wieder aufgestiegen, aber das löst nicht alle Probleme, die wir haben.",-1,0,-1,0,0,0
"Daher sollte die gesamte BRD samt Sportlern diese menschenverachtende, korrupt-kranke Veranstaltung boykottieren.",-1,0,-1,1,1,1
"Das russische Militär operiert ohne die Notwendigkeit von Pressemitteilungen, so dass nur wenige Informationen zur Verfügung gestellt werden.",-1,0,-1,0,0,0
"Geben sie mir einen Grund wieso ich nichtt gerade komplett ausrasten sollte. Sie wollen mir nun also etwas erklären ? Da erkläre ich Ihnen mal zuerst wie er wirklich ist in unserer Gesellschafft. Männer und Frauen sind nicht gleich und werden es auch nie sein, wenn es so weiter geht. Solange Leute wie sie daran festhaltet, dass Männer über Frauen stehen, wird es nie Gleichstellung geben.",-1,0,-1,0,1,1
Anti-muslimische Propaganda wurde nach 9/11 viel verbreiteter.,-1,0,-1,0,1,0
"Es ist eine übliche Praxis, die gesamte muslimische und islamische Gemeinschaft zu karikieren.",-1,0,-1,0,1,0
"Mein Morgen begann mit Nachrichten darüber, dass die Russen die Ställe in der Nähe meiner Stadt angezündet haben.",-1,0,-1,1,0,0
"Mein Rat ist, nicht in dieser Stadt zu leben, da es dort viele Rassisten gibt",-1,0,-1,0,1,0
Jedenfalls sollte ab diesem Zeitpunkt alles – von Bahngleisen über Bahnhöfe bis paragauyanisches Tchutschubähnlein – anfangen sich in seine Einzelmoleküle zu zerlegen.,-1,0,-1,0,0,0
"Sie werden eine pränatale Untersuchung des Opfers verlangen, da sie während ihrer Schwangerschaft nie medizinisch überwacht wurde.",-1,0,-1,0,0,0
"Ich wünschte, ich wäre kein Jude. All assoziieren nur schlechte Sachen mit mir.",-1,0,-1,0,1,1
Der aus der Slowakei gekommene Ungar hat seine Anfangswehwehchen überwunden.,-1,0,-1,0,0,0
In unserer ersten Saison haben wir kaum Spieler unter Vertrag gehabt und es hat dennoch funktioniert.,-1,0,-1,0,0,0
"Toxische Männlichkeit ist voller Scheiße und erhöht die Selbstmordrate bei Männern, weil sie nicht erkennen, dass es sich um eine Geisteskrankheit handelt. Ich würde wissen.",-1,0,-1,1,1,1
Gewalt an und gegen Frauen wird viel zu häufig totgeschwiegen.,-1,0,-1,0,0,0
"Ich verstehe nicht wieso man mehrere Götter verehren kann. Es gibt nur einen wahren, finde ich.",-1,0,-1,0,0,0
"Sie sollten eine entsprechend lizenzierte und unabhängige Finanzberatung in Anspruch nehmen, bevor Sie Anlageentscheidungen in Bezug auf Investitionen in Kryptowährungen treffen.",-1,0,-1,0,0,0
"Alles beginnt mit dem Selbst, Steinbock, und wenn Sie nicht im Einklang sind, können Sie dem System nicht vollständig dienen.",-1,0,-1,0,0,0
"Ich würde nicht einmal mit einem Mann unter 5'11 ausgehen, geschweige denn mit jemandem, der kleiner als seine Mutter ist, lol",-1,0,-1,0,1,1
"Wir sind derzeit mit einer Situation konfrontiert, so Nehammer, ""von der wir gehofft haben, dass sie in Europa nie wieder eintritt"".",-1,0,-1,0,0,0
"Welches wäre für Sie die wichtigste Qualität, die ein Schauspieler haben sollte?",-1,0,-1,0,0,0
"Erdogan ist verantwortlich für so viele ermordete Kurden, er sollte dafür verantwortlich gemacht werden!!!",-1,0,-1,1,1,1
"In Italien war es schön, aber irgendwann wollte ich auch wieder mein gewohntes Essen zurück.",-1,0,-1,0,0,0
Die Zustände in diesem Auffanglager sind nicht menschenwürdig. Wann reagiert endlich die Politik?,-1,0,-1,0,0,0
@AngelaMerkelofficial Fascho,-1,0,-1,0,1,1
"Vergangenes Jahr war es das erste Jahr für Bastianini und die richtige Person in seiner Nähe zu haben, macht den Unterschied, besonders wenn man das Motorrad nicht entwickeln kann, weiß Dovizioso.",-1,0,-1,0,0,0
"Ermahnen Sie die Leute in den Foren in ähnlicher Weise, wenn jemand sie eine Fotze oder eine der anderen häufigen Beleidigungen nennt? Sie hat es als Frau verdient, das ist das Mindeste, was sie tun können. Es nicht zu sagen, nun, das ist auch respektlos, viel respektloser, als jemanden nicht mit einem neuen Namen anzusprechen, den er vor drei Tagen bekannt gegeben hat.",-1,0,-1,0,1,1
"Und wenn es wirklich so ist, dass die Tür für mich hier immer offen steht, bin ich froh.",-1,0,-1,0,0,0
"Finanzielle Unterstützung von der Regierung reicht nicht aus, Ureinwohnern bei Ausbildungs- und Arbeitsmöglichkeiten zu helfen. Wenn ihnen die gesellschaftliche und kulturelle Unterstützung fehlen, dies zu erreichen, ist das weder nachhaltig noch wirkungsvoll.",-1,0,-1,0,0,0
Den syrischen Krieg in die Haustürs vor Europa bringen...,-1,0,-1,0,1,1
"Sicher ist, dass Rey mit diesem Buch einen wichtigen Punkt auf der Liste der Dinge, die er im Leben erreichen will, erfüllt hat: die Recherche nach der Scheidung seiner Ururgrosseltern.",-1,0,-1,0,0,0
Der Politiker sprach sich gegen eine Ehe für homosexuelle Paare aus.,-1,0,-1,0,1,0
"Vielleicht sollte es uns nicht überraschen, dass es in dem Maße, in dem dieser Sektor wächst, sich selbst erfindet und definiert, auch einige Opfer geben wird.",-1,0,-1,0,0,0
sie sind so faul und unhöflich,-1,0,-1,0,1,1
"Das Publikum amüsiert sich über Tinderlinge und lernt, wie man einen BH mit Essstäbchen öffnet.",-1,0,-1,0,0,0
"Natürlich wusste ich, dass es Hindernisse gab, weil die Branche ignorant ist.",-1,0,-1,0,0,0
"Er hat uns oft gesagt, wie wichtig es ihm ist, hier zu spielen.",-1,0,-1,0,0,0
"Verbände, die Anspruch auf Verteidigung von Minderheiten sind manchmal schädlich für die Ursache, die sie verteidigen",-1,0,-1,0,0,0
"Alle Menschen verfügen über die geistige Fähigkeit, Machtpositionen zu bekleiden",-1,0,-1,0,0,0
Die Unternehmen stammen aus dem Jahr 1989 und haben ihren Ursprung in Cambios Amambay.,-1,0,-1,0,0,0
bllllllokkk der ssssssshhhhhhhiiiit,-1,0,-1,0,0,1
Es ist eher eine Invasion als alles andere.,-1,0,-1,1,0,1
Das wird unglaublich sein,-1,0,-1,0,0,0
"Ich möchte, dass der Name meiner Mutter mit dem Namen Hamilton weitergeführt wird.""",-1,0,-1,0,0,0
"Drum ist der Endzweck unseres Tuns, nach links und rechts zu schlagen.“",-1,0,-1,0,0,0
"»Russland ist vollständig isoliert heute, und es sollte isoliert bleiben.«",-1,0,-1,0,0,0
"Das erhöht das Verletzungsrisiko, du weißt nicht, wie du die Jungs zusammenhalten sollst.",-1,0,-1,0,0,1
"Die Alten sollten wissen, wann es Zeit ist zu gehen für immer.",-1,0,-1,0,1,1
"Schön Schön, aber der Schein trügt, es ist immer das gleiche mit euch",-1,0,-1,0,0,1
"Mein Cousin ist so ein Arschloch, ich würde es buchstäblich zerreißen, wenn wir nicht verwandt wären",-1,0,-1,0,1,1
"Es ist sehr traurig, unterstützende Worte von Fenerbahces Fans für einen russischen Mörder und Aggressor zu hören, der unser Land bombardiert, schrieb Botschafter Wasyl Bodnar bei Twitter.",-1,0,-1,1,1,1
"Ihre Jacke ist blau, der weiße Kragen gestärkt, die Hotellampen hinter ihr strahlen im gold-gelben Licht.",-1,0,-1,0,0,0
"Diese popkulturelle Frage, die sich beim Anblick einer besonders ikonischen Person, ja einer Erscheinung, egal welchen Geschlechts, zu stellen etabliert hat, passt wie die Faust aufs Auge auf das Talent W1ZE.",-1,0,-1,0,0,0
Immer dieser Hass gegen Muslime. Dabei sollten wir lieber mal auf unsere eigenen Fehler gucken,-1,0,-1,0,1,0
"Ohne diese Verletzung hätte ich meinen Vertrag mit Honda wahrscheinlich beendet, ich weiß nicht, ob mit guten Ergebnissen oder nicht.""",-1,0,-1,0,0,0
"Wahrscheinlich wird es eine Strecke sein, auf der es recht einfach ist, sich auf das Tempo einzustellen, denn für die Fahrer ist es ein Nachteil, wenn sie eine Session verlieren.""",-1,0,-1,0,0,0
"Von einer sehr spezifischen Existenz, die von ihrer eigenen Modernität durchdrungen ist, zu einem Leben mit Einwanderern und der Notwendigkeit, sich zu integrieren.",-1,0,-1,0,0,0
"Doch die Tatsache, dass People of Color nur dann überrepräsentiert sind, wenn sie zum Entertainment weißer Userinnen taugen, während es sonst an gesellschaftlicher Repräsentation mangelt, steht für sich.",-1,0,-1,0,0,0
"Hören Sie auf zu sagen, dass die Asiaten gemein sind",-1,0,-1,0,1,1
"Aber Millionen empfanden Zuneigung und Respekt für die Frau, die 70 Jahre lang ihre verfassungsmäßige Rolle ohne Klagen erfüllte.",-1,0,-1,0,0,0
"Demokratie und Rechtsstaatlichkeit - ist es nicht genau das, was die Ukrainer*innen wollen?",-1,0,-1,0,0,0
"Ich weiß nicht, ob der Anblick des gepuckten Deutschen andere Nationen graust – es könnte sein“, schreibt der Publizist Jens Jessen in seinem wunderbaren Büchlein „Der Deutsche“.",-1,0,-1,0,0,0
"Wir bedauern, wenn wir eine Filiale schließen müssen, aber Corona hat den digitalen Trend und den Trend zu größeren Beratungszentren beschleunigt.",-1,0,-1,0,0,0
"Einer schreibt zum Beispiel: „Deutsche, wenn jemand auf dem Radweg parkt.“",-1,0,-1,0,1,0
"Man knüpfte dümmlich nahtlos an die Nazi-Vorstellungen der Frau an, die ausgerechnet beim Fußball keine breiten Hände - oder einen dicken Hals und so weiter - als Mannweiber bekommen sollten.",-1,0,-1,1,1,1
Frauen sind attraktiv.,-1,0,-1,0,0,0
"Es gibt genug andere Baustellen, die Uhr tickt, es kommen gefährlichere Waffen und Freiwillige ins Land.",-1,0,-1,1,0,1
"Gavin Collins, der Bischof von Dorchester, erklärte etwa: ""Dieser Offene Brief hat die Botschaft, dass viele Menschen in unseren Kirchen nicht willkommen und nicht sicher sind.""",-1,0,-1,0,0,0
"Es gebe so viele verschiedene Kulturen in der Schule, dass es einfacher sei, ohne Fleisch zu kochen.",-1,0,-1,0,0,0
Wir bereiten uns hier auf den Ernstfall vor.,-1,0,-1,0,0,0
trrrrrrrassssshhh = Abbbbbfaalllll,-1,0,-1,0,0,1
Deutschkurse helfen den Flüchtlingen die Sprache zu lernen,-1,0,-1,0,0,0
"Für viele ist es ein bedeutender Moment, da sie zum ersten Mal seit 2 Monaten ihr Haus verlassen dürfen.",-1,0,-1,0,0,0
"Laut Simon Pegg gibt es ein Franchise, das auf diesem Gebiet viel besser sei.",-1,0,-1,0,0,0
»In dieser Situation habe ich etwas mehr Zeit mit ihnen verbracht und viel gelernt.«,-1,0,-1,0,0,0
In Deutschland ist das Christentum Hauptreligion,-1,0,-1,0,0,0
"Wieso schaffe ich es nicht, auf die großen Dinge im Leben zu warten?",-1,0,-1,0,0,0
"Frauen, die gleiches Entgelt und gleiche Rechte fordern, fragen Sie mich, wo ich mithelfen kann",-1,0,-1,0,0,0
"Es gibt zu viele Rassisten, ich liebe mein Land und sie sollten nach Hause gehen",-1,0,-1,1,1,1
"In den Städten und im ganzen Land beschweren sich Drecksäcke wie Sie darüber, dass sie sich im eigenen Land wie Ausländer fühlen, dass Traditionen verschwinden ... bla bla. Es ist eine Menge ignoranter Blödsinn",-1,0,-1,0,1,1
"Wenn wir jetzt über das System der elektronischen Kriegsführung sprechen, ist dies nur zum Schutz der Ukraine.",-1,0,-1,0,0,0
"Ein Kind mit Downsyndrom würde ich abtreiben lassen ganz ehrlich, ich traue mir das einfach nicht zu.",-1,0,-1,1,1,1
"Ich habe wenig Lust, aktiv den Ausländern zu helfen. Helfen sie denn mir??",-1,0,-1,0,1,1
"Wenn ich mir anschaue, wie wir hier im letzten Jahr abgeschnitten haben, erwarte ich, dass wir recht konkurrenzfähig sein können.""",-1,0,-1,0,0,0
Sie sind gut auffindbar und leicht zu gewinnen.,-1,0,-1,0,0,0
"Nicht ohne festzustellen, dass sie nicht nur eingefärbt, sondern auch schmutzig geblieben ist.",-1,0,-1,0,0,1
Sein Wert überrascht.,-1,0,-1,0,0,0
Dies wird dog’s hair die Lettinnen selbige Erfullung des Lebens.,-1,0,-1,0,0,0
"Anstatt sich zu assimilieren, möchten sie, dass die Einheimischen ihre Ansichten und Kultur anpassen und sich an die Anpassung anpassen",-1,0,-1,0,1,1
"Es ist in der Regel ziemlich amüsant, wenn weiße Männer denken, sie seien in der Lage, lustig zu sein",-1,0,-1,0,1,1
"Ausgehend vom Strand von Humen, wo die Opiumkriege ausbrachen, versucht er, den Geist der Stadt zu verstehen.",-1,0,-1,0,0,0
"Paraguay: Umfassende Umstrukturierung der Einwanderungskategorien und ZulassungsvoraussetzungenDie paraguayische Regierung hat ein neues Einwanderungsgesetz erlassen, das die Einwanderungskategorien und Anspruchsvoraussetzungen neu strukturiert.",-1,0,-1,0,0,0
"Jessica Harvey war entsetzt über die Nachricht, dass sie nicht mit ihrem Vater verwandt ist.",-1,0,-1,0,0,0
"Entkommen aus Chinas Lagern: „Ich wünschte mir, am nächsten Morgen nicht wieder aufzuwachen“",-1,0,-1,1,0,0
"Du machst mich zu einer besseren Person und alles, was ich brauche, bist du.",-1,0,-1,0,0,0
Bahn stellt Betrieb ein!,-1,0,-1,1,0,0
"Vögel sind nur zum Fliegen da, sie sollten nicht auf dem verdammten Boden sein",-1,0,-1,0,1,1
"Frauen sind überall, du verdammter Idiot. Warum glaubst du, dass du am Leben bist??? Ich vermute *stark*, dass es daran liegt, dass eine Frau von einem Mann geschwängert wurde und du dann geboren wurdest, du bösartiges kleines Ding. Wie auch immer, es genügt zu sagen ... Arme Frau, die dich ausgespuckt hat.",-1,0,-1,1,1,1
Neonazis werden oft aufs übelste beschimpft.,-1,0,-1,0,1,0
"Ein weiteres Argument: Es sei ""eine große Stärke von Mick, das ist mir aufgefallen, dass er immer die Ruhe bewahrt hat.",-1,0,-1,0,0,0
"Und dann habe ich mir tatsächlich den Schädel rasiert und eine komplett neue Musikrichtung eingeschlagen, mich Wurst genannt.",-1,0,-1,0,0,0
"Bis zum 13. Lebensjahr habe ich in der „Welt der Stille“ gelebt, war also gehörlos.",-1,0,-1,0,0,0
"Der Kapitalismus ist ein beschissenes System, in dem die Menschen in großer Armut und Unterdrückung leben",-1,0,-1,0,0,1
"Das Implementieren von Sicherheitsmaßnahmen in den Geräten ist weiterhin optional und sie enthalten zudem wertvolle Informationen, da sie sowohl für die Speicherung als auch für die Sicherung von Daten genutzt werden.",-1,0,-1,0,0,0
"Ich glaube ihnen aber, dass sie es beherrschen, weil ich es nicht in Frage stellen möchte.",-1,0,-1,0,0,0
Die Familie war so freundlich und gab ihm eine.,-1,0,-1,0,0,0
"Zum Vergleich: Vor zehn Jahren lagen die Zahlen diesbezüglich bei 42.700 Euro und 45 Wochenstunden – auch dies ein Beweis für die neue Marktposition der IT-Kandidaten, die zweifellos die Gewinner des gegenwärtigen Mangels an Arbeitskräften sind.",-1,0,-1,0,0,0
"Warum heisst es eigentlich schwarz arbeiten, schwarz fahren etc.? Mir scheint das relativ klar: schwarz = illegal",-1,0,-1,0,0,0
"Ich war so erleichtert, als mein Kind ohne Behinderung zur Welt kam, ich würde es aber nie weggeben deswegen, ich will bloss dass es ein möglichst einfaches Leben hat.",-1,0,-1,0,0,0
Ich bin gerne in China und habe dort meine besten Ergebnisse gehabt.,-1,0,-1,0,0,0
"Es ist eben der Tag der Liebe und nicht die Woche der Liebe, da ist alles sehr zentriert.",-1,0,-1,0,0,0
Der Anstieg der Gewalt ist proportional zur Ankunft illegaler afrikanischer Migranten.,-1,0,-1,1,1,1
Alleingang künftig ausgeschlossen,-1,0,-1,0,0,0
Menschen im hohen Alter nützen der Wirtschaft nichts.,-1,0,-1,1,1,1
Flüchtlinge müssen dringend vor Covid-19 geschützt werden.,-1,0,-1,0,0,0
Ich möchte verdammt noch mal jeden in diesem Raum töten. Die Leute sind immer solche Idioten!,-1,0,-1,1,1,1
"Er hat einen Bruder, der ein echter Mann ist, und er hat einen Vater, der ein echter Mann ist.",-1,0,-1,0,0,0
Es waren einfach Hexen.,-1,0,-1,0,1,0
"»Ich bin nicht mal auf die Idee gekommen zu verbergen, dass ich Russin bin.",-1,0,-1,0,0,0
"Wobei, vielleicht lag es auch an den englischen Trägern.",-1,0,-1,0,0,0
Lehren aus der Flüchtlingskrise von 2015 ziehen,-1,0,-1,0,0,0
Diese 4 Sternzeichen sind überdurchschnittlich bescheiden!,-1,0,-1,0,0,0
Der Begriff Konzentrationslager steht seit der Zeit des Nationalsozialismus für die Arbeits- und Vernichtungslager des nationalsozialistischen Regimes,-1,0,-1,0,0,0
"Fick diese amerikanischen Soldaten im Mittleren Osten, ich hoffe die sterben",-1,0,-1,1,1,1
"Es sei daran erinnert, dass unser Land das einzige in der Gruppe ist, das keine diplomatischen Beziehung zu China unterhält und das alles nur, weil wir eine Islamische Staat sind.",-1,0,-1,1,1,1
Muslime verunglimpfen Terroristen,-1,0,-1,1,1,1
"Der Europäische Gerichtshof für Menschenrechte in Straßburg hat in einem Grundsatz-Urteil die Frage geklärt, ob das Tragen eines Kopftuches ein Grundrecht der Muslime in Europa sei.",-1,0,-1,0,0,0
"Betrachten Sie dies als einen Test Ihrer Belastbarkeit, denn es gibt viele, viele Wunder, die Sie auf der anderen Seite erwarten!",-1,0,-1,0,0,0
VERDAMMTE CHRISTEN!,-1,0,-1,0,1,1
"Aber als ich in der vergangenen Saison bei der Nationalmannschaft war, hatte ich schon das Gefühl, dass ich mich da nicht verstecken muss.""",-1,0,-1,0,0,0
"Eine, fügte der Doktor nach einer kleinen Weile hinzu, mit der kein Leben mehr möglich sei.",-1,0,-1,0,0,0
