id,text,binary_label
439556,"so sieht es aus, wenn eine liberale/libertäre Person ihre Rechte und Freiheiten erst aus ihrer individuellen Sicht nimmt

es sieht fair aus, schädigt aber die Rechte und Freiheiten mehrerer Anderen https://t.co/9N4x8ZYIA5",1.0
389959,"Failed State #BRD?!

Ein @Bundeskanzler ohne #Agenda FÜR das Wohl der Mehrheit; 
Ein @BMG_Bund das vom @bmj_bund in seiner Arbeit behindert wird;
Ein @BMUV das den #Klimawandel fördert;
Ein @BMF_Bund das Reiche schützt und Armut fördert;
Ein @BMBF_Bund gegen Kindergesundheit;
1/2 https://t.co/NGTmAYzJHQ",1.0
416253,"Eine #ÖVP Frauenministerin will eine jüdische Vorkämpferin für Frauenrechte, die von den Nazis ermordet worden ist, einfach wegstreichen. Das werden wir nicht zulassen!",1.0
386263,US-Flughäfen sind Portale für die Ausbreitung von Krankheiten. Venezuela zeigt einen anderen Weg. https://t.co/yYl0fUAwx3,0.0
415759,"Er vergleicht gerade Frauen, die ihre Räume und ihren Frauensport behalten wollen, mit den Taliban. Und die Linke wundert sich, warum sie nicht gewählt werden. Taliban wollen keine Frauenrechte, Marco auch nicht.",1.0
386869,"Unpopular opinion: Ich störe mich irgendwie daran, dass Spitzenpolitiker*innen der Regierungskoalition in Aachen launig Sitzungskarneval feiern, während sie vorher und nachher vor allem mit einem Krieg in Europa befasst sind. @larsklingbeil @ABaerbock @MAStrackZi #OwdtE 1/2",0.0
428746,Daily Reminder #IranRevoIution2022 Solidarität mit den Menschen im Iran💚💚💚 #IranianLivesMatter #SayTheirNames #IranianWomen #StopExecutionsInIran #IRGCterrorists https://t.co/9uRewqhehS,0.0
387116,Wie ernstzunehmend ist deutsche Außenpolitik? Baerbock: https://t.co/ruwO6WU6kw,0.0
399728,"Ein weiterer Stapel von JCVI-Protokollen wurde veröffentlicht + wie immer sind sie faszinierend.
Die Entscheidung, Schwangere zu impfen, wurde OHNE Sicherheitsdaten getroffen!
„Derzeit gab es keine belastbaren britischen Daten zu den Ergebnissen der COVID-19-Impfung in der Schwan",1.0
385914,Ich bin für ein Arbeitsverbot für Ungeimpfte und Impfgegner.,0.0
385699,"Einrichtungsbezogene #Impfpflicht gem. #IfSG gilt ab 15.03.2022 in Deutschland (inkl.  #Bayern). Der Präsident des Bundessozialgerichts, hatte bereits gesagt, das ein Arbeitsverbot für nicht immunisiertes Personal sich direkt aus dem Gesetz ergebe. #Corona
https://t.co/2RhqOEgT31",0.0
414372,"Der Untersuchungsausschuss zur #Flutkatastrophe in RLP legt nun vermutlich bis zum 24. März eine Pause ein, bevor er dann erneut zu einer Sitzung zusammenkommt. Doch wie geht es nach der Beweisaufnahme weiter? Wann könnte der Abschlussbericht vorliegen? 
https://t.co/iDefq9p2Vo",1.0
385851,"Lebenslanges Arbeitsverbot im Gesundheitsbereich für Mitarbeiter die in 2 Wochen noch nicht geimpft sind.

Die sollen sich zu Schamanen ausbilden lassen.",0.0
427861,Ohne #Informatik geht es heute und in Zukunft nicht mehr. #Verpflichtender #Informatikunterricht wäre bundesweite eine echte Überlegung wert. Auch um in Deutschland wettkampfsfähig zu bleiben! 💻 https://t.co/QUkLz7DHQq,0.0
407147,"🇩🇪BREAKING: @Project_Veritas
 wurde nach ihrem bahnbrechenden Video, das Pfizer entlarvt, aus ihrem Twitter-Konto gesperrt.

Was ist da los?

cc: @ElonMusk
 @EllaGIrwin
 @TwitterSafety",1.0
389388,"Dieser Klappspaten hat es immer noch nicht kapiert:

Jetzt ist nicht die Zeit für Versöhnung.
Zuerst muss die Bestrafung erfolgen.
Dann die aufrichtige Reue.

Ohne Bestrafung und Reue wird es nie Versöhnung geben.
Das war schon immer so und wird immer so sein.",0.0
391900,"Sich nicht an seine eigenen vertraglichen Versprechen zu halten bringt den Klimaschutz auch nicht voran Friedrich, mach mit deinen Kolleg*innen im Bundestag lieber besseren Klimaschutz statt gegen die Menschen zu hetzen, die euch direkt auf euer Versagen hinweisen.",0.0
385702,"Autsch ... der Umzugsstress fordert seinen Tribut. Da ich nicht auf meine Ärzte gehört habe, schlug die Hexe zu. Heute hab es viele Spritzen rund um die Iliosakralgelenk und obendrauf noch Tapes, striktes Arbeitsverbot, Magnesium en gros, Ortoton en detail und viel Wärme https://t.co/hrAuHChRop",0.0
419160,"https://t.co/d7DhsjIvm2
spiegelonline hat eine Headline geändert. 

EU: Wird Deutschland beim Gaspreisdeckel überstimmt?

 Alle Änderungen auf https://t.co/S4iGk9EbJf https://t.co/cwdO052CYo",0.0
388664,"Schluß mit den Ausreden!
Rücktritt, Aufarbeitung, Verurteilung, Bestrafung, ... teeren und federn?

Es gab genug Stimmen gegen diese Agenda. Es kann niemand behaupten, wie bei den Amis, wir hätten ""nicht genug gewarnt"" .

2021: https://t.co/4rvLBtpYkW https://t.co/1ldPOtsq4C",1.0
428799,"Bis jetzt hat Khameney sich immer über die Freitagsgebete gefreut, da seine Leute seine Propaganda betreiben konnten. Seit #IranRevoIution nach dem Tod vom #MahsaAmini ist alles vorbei. So sieht jetzt #Zahedan aus.
Das Regime ist zu Ende gekommen.
#IRGCterrorists https://t.co/RPg2gi0yMQ",0.0
421156,"Unser neues Heft ist da! Es ist eines über #Frauen in der #Wirtschaft, in der #Politik oder allgemein bei der #Arbeit. Jetzt Abo bestellen: https://t.co/3fbH3Lry0t
#gleichstellung #genderpaygap #femaleleadership #femaleempowerment #womeninleadership  #netzwerksuedbaden https://t.co/jcaiAT3DD8",0.0
417804,"Cummins Onan QG 4 0 EVAP Gasoline RV Generator | 4 0KYFA-6747 9UDINZV

https://t.co/Lmirdz1CoF https://t.co/2cs8ncR621",1.0
408920,"Die Nachrichten über die verheerenden #Erdbeben in der #Türkei und #Syrien erschüttern die Welt. #ElonMusk stellt den betroffenen Gebiete Hilfe durch SpaceX in Aussicht. 📡🇹🇷🇸🇾
https://t.co/E2v5E9IIzh",0.0
386979,"Ich nenne das: „In Liebe vereint“
@ABaerbock = @Die_Gruenen
@MAStrackZi = @fdp
@larsklingbeil = @spdde @spdbt
Für mich ist das die Einheitspartei Deutschland = EPD 
Gesehen auf dem Facebook-Account von Strack-Zimmermann. 
Veranstaltung: Orden wider den tierischen Ernst, Aachen 🇩🇪 https://t.co/JGrcYFnp1Q",1.0
388217,"Übersetzung:
""Friert im Dunklen, Bürger!"" https://t.co/4XfrsHuS1K",1.0
427417,"#Mathematik - #Informatik - #Naturwissenschaften - #Technik-Fächer: #MINT. Wenn #Deutschland schon jetzt 140.000 Fachleute in akademischen Mint-Berufen fehlen, ist die #Innovationskraft wirklich gefährdet. https://t.co/Bxjk82AOXP @faznet @asg_news",0.0
415824,"Diese Antwort wurde vom guten @ValentinCaUhl ausgeblendet. Frauen, die für Frauenrechte einstehen, schlimm. 🙂",1.0
408503,"Nachdem bereits ein Theorieblock zum Thema Elektrofahrzeuge erfolgte, konnte nun der praktische Teil folgen. Durch den Werkstattmeister des Autohaus Scholtes wurde uns an ID4 der Umgang mit Elektrofahrzeugen erläutert. Vielen Dank an das Autohaus Scholtes für die Unterstützung. https://t.co/f6FEmB6hNU",0.0
408018,"Zur Ladeinfrastruktur für Elektrofahrzeuge gehört ein intelligentes Lastmanagement , ein Zugangsmanagement + ein Monitoring. Schneider Electric ´s EV Charging Expert bietet das alles All-in-One: Lastmanagementsystem für Elektrofahrzeuge https://t.co/YRXWxlZmsd",0.0
406926,Elon Musk hat twitter so verkackt das die Seite so schlecht lädt. 😒Jack war der beste vallah 😮‍💨,0.0
387544,"Wie war das noch einmal @Bundeskanzler , @ABaerbock ? 
Die globale Medienwelt hat die TATSACHEN erkannt, nur die deutsche Ampelregierung will davon nichts wissen.🤔
https://t.co/twyOvSl5Zb",1.0
388208,"#Impfschaden #Narkolepsie bei Lauterbach?

Das war nicht er erster Schlafanfall von #Lauterbach in der Öffentlichkeit, ketzerisch könnte man fragen, ob es sich hier um #Impfnebenwirkungen handelt.

#Bayernpartei #FreieImpfentscheidung
https://t.co/8o29G2ziv1",1.0
388760,"Zehetner erneuert Forderung nach Abbau der Steuer-Bestrafung von Unternehmensspenden: Spenden teurer als vernichten ist völlig absurd!

Laut einem Bericht im heutigen Standard plant Umweltministerin Leonore Gewessler ein Vernichtungsverbot für Neuwaren

https://t.co/Eoof7s5ijI",0.0
428126,DAILY REMINDER #IRANREVOIUTION2022 Solidarität mit den Menschen im Iran💚💚💚 #IranianLivesMatter #SayTheirNames #IranianWomen #StopExecutionsInIran #IRGCterrorists https://t.co/cMbfMQlYyD,0.0
390024,Ja das Ziel des @Bundeskanzler kann man schwer erkennen.,0.0
415947,".
VORSICHT vor Reisen nach #Irland und #Spanien

Per #Selbstbestimmungsgesetz sind dort die Frauenschutzräume und speziellen Frauenrechte de facto abgeschafft

In Schottland kann nur noch der König die Frauen vor einem ähnlichen Gesetz schützen https://t.co/jw4KS28CO6",1.0
415639,"Die Stadt Augsburg erlaubte eine im März 2022 angemeldete Demonstration für Frauenrechte nur unter Auflagen. Darunter Auflagen zur Begrenzung der Lautstärke, um unzumutbare Lärmbelästigungen zu vermeiden. https://t.co/A6dkCljcBs",0.0
408703,Apokalyptische Szenen – Videos zeigen Erdbeben in der Türkei https://t.co/oWE2Vmvb3i,0.0
413611,Internet FDP 🤬🤬,1.0
428690,"Hello @JosepBorrellF, @Bundeskanzler @OlafScholz, @ABaerbock @vonderleyen,
jeden Tag,erinnert mich der Blick auf diesen Kran an die Hinrichtungen im #Iran.Ich fordere nach wie vor,die #IRGCterrorists auf die #EUterrorliste zu setzen.🏗🎚
#IranRevoIution #BorrellSupportTerrorists https://t.co/D4Bpay8khS",0.0
389983,Union fordert Flüchtlingsgipfel mit Bundeskanzler Scholz https://t.co/ch9PyCFRvw,0.0
439684,"Woke liberale so 
So sieht Kommunismus aus... Wollt ihr das echt??
Währenddessen Turbokapitalismus:",1.0
415931,"Sie gilt als ""#TheGodmotherOfPunk"" und ist eine der prägendsten Frauen im Rockbusiness. Wie keine Zweite engagiert sie sich auch politisch, positioniert sich immer klar gegen Krieg und setzt sich für Frauenrechte ein.
Herzlichen Glückwunsch zum Geburtstag, #PattiSmith! 🤘🎉 https://t.co/97w9e5vawI",1.0
387738,Bayernpartei: Kein Böllerverbot für gesetzestreue Bürger https://t.co/KBHykassvm via @na_presseportal #ots #politik #news,0.0
413724,"Die @FDP will nicht verstehen,dass nicht der #Individualverkehr aus der ländlichen Region das Problem ist,sondern der,der für 2,5 km Entfernung die Luft verpestet und die Städte https://t.co/2aHOgxbEp9 #SUV oder #Porsche noch am besten...",1.0
417102,"Am Rande des #G7-Außenministertreffens in #Muenster gerade kurz Ausschreitungen zwischen Teilnehmern der Klima-Demo und Polizisten, Demonstranten hatten vorher Polizeisperre durchlaufen #G7Muenster #G7Germany #Klimakrise #Polizei https://t.co/xLa1P1zHvg",0.0
414675,"tagesschau: Milliardenschaden durch Sturm und Hagel - 4,3 Mrd. Euro versicherte Schäden sind 2022 durch Sturm, Hagel und Starkregen entstanden. Das war deutlich weniger als im Jahr der Flutkatastrophe. Dennoch dürften die Versicherungsbeiträge steigen https://t.co/m0PxHEcfIo",1.0
407453,"Da braucht wohl jemand mehr Follower.
@elonmusk https://t.co/sXDPcdYzXB",0.0
420587,"Schön zusammengefasst. Soll ja noch immer Leute geben, die das nicht wissen. Ganz besonders betrifft das eine ganz bestimmte Gruppe ... ;)

Wobei, ich denke, sie wissen es schon :P

Die Wahrheit über den Gender Pay Gap https://t.co/nGDUBpam8I via @YouTube",1.0
391924,"Super, wenn auch noch die Dummheit im Parlament verboten wird, geht es wieder bergauf. Bundestag://m.bild.de/regional/stuttgart/stuttgart-aktuell/strafe-bis-zu-100-000-euro-ab-jetzt-sind-messer-in-stuttgart-verboten-82773580.bildMobile.html?wtmc=twttr.shr",1.0
421029,"#Klassismus #ClassPayGap
 
Britische Fachkräfte, die aus der Arbeiterklasse kommen, verdienen fast 8.000 Euro jährlich weniger als ihre Kollegen. 

Das ließe sich leicht ändern. Der Kampf gegen den Gender Pay Gap hat es vorgemacht https://t.co/k8qEdt2XON via @derfreitag https://t.co/3ZVNUo18ji",1.0
389854,"Seien Sie live dabei, wenn die @EFI_Kommission ihr Gutachten 2023 an @Bundeskanzler Scholz und Bundesministerin @starkwatzinger übergibt.
Wann? Mittwoch, der 15.02.2023 um 14:45 Uhr
Wo? Live auf Twitter und https://t.co/C8wYC1T2gU
#EFIGutachten2023",0.0
407692,"Altech Advanced Materials, Mercedes-Benz, Nio – Elektromobilität vor einer Revolution #MercedesBenz #Nio #Elektromobilität #Elektrofahrzeuge #Akku #Batterie #CATL #Silizium #Graphit #Anodenmaterial #E-Auto #CERENERGY https://t.co/wqeYTk0hZU https://t.co/Nucsp3GLCI",0.0
389844,"Ich finde, dass @elonmusk unser Bundeskanzler werden soll. https://t.co/j3O1qNAmN3",0.0
417539,"Tagesrückblick (Sonntag, 05.02.2023) mit der Preisentwicklung ""meiner"" Tankstellen für Super E5 in #Köln.
    #tankrabatt https://t.co/z7ganMYFYi",1.0
419144,"#Deutschland könnte bei #Gaspreisdeckel #überstimmt werden 

Dann wird’s teuer und spannend 🤡

https://t.co/zAyhKPx5Px # via @wotwitt",1.0
407137,"ich auf twitter 2013: popmusik, anime, schmunzeltweets

ich auf twitter 2023: atomkrieg, mena watch milieu, elon musk https://t.co/RyitZqemoF",0.0
421262,"Wir fordern dringende Maßnahmen und Strategien zur #Geschlechtergleichheit!

#menschenrechte #upr #universalperiodicreview #genderpaygap #gleichberechtigung #geschlechtergerechtigkeit #frauenrechte #unitednations #vereintenationen #sdgs #agenda2030onu #unwomen https://t.co/IMckBOJnlQ",1.0
420465,"Wie? Wir schicken Schiffe, wählen aus u. stopfen die Schiffe voll. Hier beziehen sie eine günstige Unterkunft direkt an den Feldern, wo sie als Erntehelfer arbeiten. Dann noch Verrechnung der Reise, Geburtenkontrolle usw. und wir haben ausgesorgt. Wie könnte man das nennen? 🤔😡",1.0
409395,Katastrophale Beben: Mehrere Erdbeben erschüttern den Süden der Türkei und den Norden Syriens. Mehr als 2.000 Menschen kommen dabei ums Leben. Die ZIB100: https://t.co/uz9tcA52m1,0.0
386393,"Täglicher Gesundheitscheck durch #Roboter #Walklake - das ist in vielen Kindergärten in China bereits Alltag. Ziel ist es, die Ausbreitung von Krankheiten zu verhindern. https://t.co/j9FTcL8mPu via @heiseonline",0.0
409427,"Nicht verifiziertes Video. 
 Durch das Erdbeben ,soll eine Gaspipeline beschädigt wurden sein.  Erdbeben ist eine Waffe. Es gibt Patente und Techniken dafür. https://t.co/gNDwKiiG33",1.0
439628,"Die Umfaller-, Mitläufer- und Karrieristen-Partei FDP ist schon lange keine liberale, freiheitliche Partei mehr. Ihr ist nicht nur der liberale Geist, sondern auch das konsequente liberale Handeln abhanden gekommen. Nie mehr FDP.",1.0
428565,"So sieht ein Land aus, in dem nicht einmal mehr die Grundbedürfnisse der Menschen - hier bei Verteilung von Zelten nach einem Erdbeben - befriedigt werden können. Failed state. 

Khoy, 29.01.2023

#IranRevolution 
#IRGCterrorists",0.0
408200,"Metaverse-Operationen, autonome Elektrofahrzeuge und die digitale Wirtschaft werden die Reisebranche verändern - Aviation Pros https://t.co/tLSJztt141 #nft #crypto",0.0
379466,Wir müssen auch für die todesmutigen Aktivisten in #Afghanistan laut sein. Professor #Mashal wurde von den #talibanterrorists verhaftet.,0.0
390221,"Die zweite Flüchtlingskrise https://t.co/WhQgtpLUCM via @faznet. Die Kommunen haben mehr als 1,2 Millionen Flüchtlinge aufgenommen und viele „können nicht mehr“.⁦@Bundeskanzler⁩.⁦@HBraun⁩.⁦@fdpbt⁩.⁦@maybritillner⁩",0.0
409281,"Zitadelle in Gaziantep vor und nach dem Erdbeben. 😱
„Der Gebäudekomplex wurde zuerst vom hethitischen Reich als Beobachtungspunkt erbaut und später vom römischen Reich auf einem Hügel im Zentrum von Gaziantep im 2. und 3. Jh. n. Chr. zu einer Hauptburg ausgebaut.“ https://t.co/BTA9pbSvUL",0.0
406435,"""Scheissescheissescheisse der Reichelt ist weg, Döpfner ist am Ende, jeder weiss spätestens jetzt was für ein Drecksladen #Springer ist, wie können wir bloß davon ablenken?""

""Ich habs! Wir saugen uns wieder Blödsinn aus den Fingern und behaupten dass #Drostenluegt!""

""Geil!""",0.0
391561,"Und Altkanzler #Schröder sollte endlich für seine Verdienste für Putin von der @spdbt mit einem Orden ausgezeichnet werden, empfiehlt #Bundespräsident #Steinmeier",1.0
386619,"Herr @Bundeskanzler, Frau @ABaerbock, was sagen Sie zum Deutschen Journalisten-Verband?
 
Achten Sie die #Pressefreiheit!

Bieten Sie Julian #Assange Asyl in Deutschland an! @AuswaertigesAmt

#FreeAssange
#FreeAssangeNOW 
#DropTheCharges https://t.co/0XpW8XDsod",0.0
378706,Wie man weiß verhindert man Geburten von „nicht erwünschten“ Kindern auch nur durch Abtreibung statt idk Prävention?,0.0
420403,"Viele afrikanische Politiker lehnen Geburtenkontrolle als „rassistisch“ oder „imperialistisch“ ab. Sie kämpfen gegen Pille, Kondom und Spirale. Damit inszenieren sie sich als Kämpfer für die afrikanische Sache. https://t.co/Yfu0ES93C0 via @welt",1.0
417087,"+++ Update: Do., 19:40 Uhr +++ Ein ereignisreicher Tag geht zu Ende. Vom Newsdesk im Polizeipräsidium am Friesenring informieren wir Euch morgen wieder über die aktuellen Geschehnisse aus dem Einsatzraum. Wir bedanken uns für die Geduld an den Sperrstellen! #G7 #Münster https://t.co/IN0xBo7Ysu",1.0
390669,"𝐒𝐞𝐢 𝐀𝐜𝐡𝐭𝐬𝐚𝐦:
#𝐄𝐍𝐓𝐒𝐂𝐇𝐔𝐋𝐃𝐈𝐆𝐔𝐍𝐆𝐄𝐍 𝐉𝐄𝐓𝐙𝐓, 𝐬𝐞𝐢𝐭𝐞𝐧𝐬:
#Politiker
#Minister
#bundespräsident
#bundesrat
#journalisten
#moderatoren
#ärzte
#impfhersteller
#Montgomery
#pfizer
#BioNTech
#Moderna
𝐞𝐭𝐜. 
𝐬𝐭𝐞𝐡𝐞𝐧 𝐢𝐧 𝐝𝐞𝐫 𝐀𝐠𝐞𝐧𝐝𝐚...",1.0
429145,so stell ich mir ein dessert von lucas vor #ibes,0.0
391850,Bundestag: Debatte über Deutsch als Landessprache https://t.co/Gbynnwmq8I via @YouTube,0.0
439666,"Montag in der SCRIPTS-Ringvorlesung:
📣""Das liberale Skript postkolonial gelesen"" von Prof. Dr. Schirin Amir-Moazami (Institut für Islamwissenschaft der @FU_Berlin)
 📌 30.1., 18 Uhr ct in Hörsaal 1b &amp; Stream
🌍 https://t.co/OQA8feIheX
👋Wir freuen uns über jede:n Besucher:in! https://t.co/bYgKBrwSqJ",1.0
482250,"Bundeskanzler Scholz hat in seiner letzten #Regierungserklärung in diesem Jahr einen Schwerpunkt auf den Krieg in der #Ukraine gelegt. Scholz sagte vor dem Bundestag, der russische Präsident habe alle seine Ziele verfehlt.

https://t.co/hq9tKfbmgN",0.0
413983,GRAMMY FDP,1.0
415948,Ein Herz für Despoten @ABaerbock #Iran #Afghanistan #Islamismus #Extremismus #Frauenrechte,1.0
378408,"News: Spionage-Ballons, China, Robert Habeck, Olaf Scholz, AfD-Jubiläum, »Letzte Generation«, Abtreibung, Hans-Georg Maaßen https://t.co/Z8tcaJvvdU Die Regierung forscht nach Spionageballons. Die Klima-Kleber bringen die Pendler wieder auf Betriebstemperatur. Und die AfD-Geburt…",0.0
378981,Homosexualität und Abtreibung sind schwere Sünden,1.0
414420,"Besuch bei den Eltern im Kreis #Ahrweiler - danke an #AndyNeumann für die persönlichen Eindrücke und Erlebnisse während der #Flutkatastrophe 2021, die den Austausch im #Innenausschuss des #Bundestag|es ergänzen.   https://t.co/5D0aae2VXL https://t.co/TTvHlCbkiS",1.0
379485,Als Reaktion auf die jüngsten Beschränkungen der Taliban für #Frauen in #Afghanistan haben die USA einigen Taliban-Beamten neue Beschränkungen auferlegt. Dies sind Visabeschränkungen für einige Taliban und Familienmitglieder dieser Personen. https://t.co/9fgD7jOSQF,0.0
408056,"Elektrofahrzeuge ALKE'
➡️ https://t.co/qWyhqBrbiR https://t.co/OXe2yBWxVt",0.0
417230,Morgen beginnt das #G7-Außenministertreffen in #Muenster. Selten stand 🇩🇪 bisher selbst so im Fokus der Kritik. Mit der #Cosco &amp; Elmos-Entscheidung hat die Bundesregierung nun auch noch die Amerikaner vor den Kopf gestoßen.,0.0
390053,"Warum hat Bundeskanzler Olaf Scholz so viele deutsche Militärwaffen und Munition an die Ukraine abgegeben, dass Deutschland einer Ausweitung des Ukraine-Konflikts auf Deutschland oder einem Angriff anderer Länder auf Deutschland nahezu wehrlos gegenübersteht? https://t.co/TyG2hCCh83",0.0
416944,"Die #G7-Runde hat #Russland vor einer weiteren Eskalation des Kriegs in der #Ukraine gewarnt und insbesondere Atomdrohungen durch Präsident #Putin verurteilt. Die Atom-Rhetorik des russischen Präsidenten sei inakzeptabel, hieß es in der Abschlusserklärung. https://t.co/ZOdUwF822G",0.0
420856,"Gender Pay Gap ist erfunden.
Frauenquote ist ungerecht.

DIW https://t.co/MJ4F6K51Dz",1.0
390078,Zwei jungen Menschen sterben bei einer Messerattacke in einem Regionalzug. An der Trauerfeier in Neumünster nimmt auch der Bundeskanzler teil. https://t.co/oAvFD6dZoL,0.0
389464,"Wie gehabt, bekommen die linksgrünen Schranzen zu #Illerkirchberg ihr Maul nicht auf.
Oder hat Fancy Naeser schon zu einer harten Bestrafung, wie beim zündeln an einer ""Phänotypusmessermann""- Unterkunft und den notwendig zu verstärkenden Kampf gegen räääächts aufgerufen?",1.0
388877,"Wie gut für Sie, dass Sie für Ihre Untätigkeit nicht bestraft werden.  Die Bestrafung übernehmen wir doch gerne für Sie, tagtäglich nicht. @KirstenKappert Butter bei die Fische @BdB_SD_Blienert 100Tage @Karl_Lauterbach trinkt ein Schnäpsken das ist gesund. #Entkriminalisierung https://t.co/pCAO2TPwdg",1.0
428542,"Außenministerium Aserbaidschans: 
""Botschaft in Teheran wird heute leergeräumt. Alle Mitarbeiter wurden zurückbestellt!""
Ilham Aliyev, Präsident der Republik: ""die Attacke auf Botschaft war terroristisch....""
#IRGCTerrorists 
#IranTruth https://t.co/zXoHLv1sRw",0.0
389061,"Der 6-jährige Yusuf Kerim, der an Knochenkrebs leidet, wurde von den Richtern Erdogans von seiner Mutter getrennt!
Der Grund für diese Bestrafung ist, dass sie in einem geschlossenen Studentenwohnheim arbeitete und ein Konto bei der Bank Asya hatte.

YusufAnnesiyle İyileşsin",0.0
418294,GASOLINE | Global Citizen https://t.co/R06T47LKu7,1.0
429052,"Kyritz ist auf Stromausfälle und Katastrophen vorbereitet, rüstet aber weiter auf https://t.co/xpvjTIqsBi https://t.co/u3sCl3pnQM",0.0
415936,"Kein Wunder das Andrew Tate kein Wert auf Frauenrechte legt, wenn er mit den handelt, und in die ganze Welt verkauft! Nice try an der Stelle…",1.0
391711,"Die AFD die einzige Demokratische Partei im Bundestag die sich für Deutsche Bürger einsetzt und deren Nöte kennt. Davon wollen die anderen nichts Wissen.16 % der Wähler werden verarscht, durch CDU,Ampel und Kommunisten.",1.0
387856,"#Erbschaftsteuer 
Teile Bayerns extrem betroffen:
Weil die🚦Regierung Geld ausgibt, als gäbe es kein Morgen, werden jetzt die #Steuern erhöht. 
Der erste Schritt ist getan, fast unbemerkt von der Öffentlichkeit erhöht sich die #Erbschaftsteuer um 500%. https://t.co/ogQkw6KglU",1.0
390536,"Guten Morgen,
Khamenehi ist ein mörder und IRGC ist ein Terrorist und das weiß ganze Welt. #IRGCterrorists #IranRevoIution #MahsaAmini 
@Bundeskanzler @ABaerbock @EmmanuelMacron @JamesCleverly @JosepBorrellF 
28-Amir Fouladi ist in Eslamabad Gharb geschossen worden.
#علیه_فراموشی https://t.co/n3UnZ9VObh",0.0
388147,"#Genderwahnsinn in #München.
Die @Gruene_Muenchen versuchen in orwellscher Manier ihre wirre #Ideologie durchzusetzen:
https://t.co/a6AaQvwHMr",1.0
415424,"Dabei steht Meloni hinter der NATO und allen Kriegen, die angeblich Demokratie und Frauenrechte erbringen",1.0
406563,"Unter # drostengate und  # drostenluegt gibt es jede Menge Block 
- und Meldefutter!
# sollte aus den Trends! 🙄",0.0
407806,"Zahl der Elektrofahrzeuge hat sich 2022 verdoppelt

#Bocholt #News #MadeinBocholt
https://t.co/a6551v9eE0",0.0
387737,"Die erschreckenden #Ausschreitungen in #Berlin zeigen das politische Versagen dort.
#BerlinerVerhältnisse müssen überall vermieden werden.
Ein #Böllerverbot hilft hierbei nicht, eine Debatte darüber warum #Integration und #Rechtsstaat in #Berlin gescheitert sind aber sehr wohl.",1.0
390359,"Der Bundeskanzler höchst persönlich, stellt das Armutszeunis für die Medien dieses Landes aus.",1.0
409077,"Meine Gedanken sind bei den Hinterbliebenen und Verletzten. #Erdbeben #Tuerkei #Syrien 

Das muss ein Weckruf sein, in solchen Gebieten erdbebensichere Häuser zu bauen. Die Technologie dazu gibt es schon lange.",0.0
407037,yo @elonmusk warum kann man twitter blue nicht mit paypal kaufen??????,0.0
418277,Sandalen von Lofina in Gasoline Perla Akoya - dagmarfischer mode | Ausgefallene Designer Mode - Online kaufen | https://t.co/7DzqWBh9us https://t.co/eENmmTWB5L https://t.co/stWQTvfW2h https://t.co/s2Kuvtz7nF,1.0
389659,"Dr. h.c. Johann Haider (71, ÖVP), Bürgermeister von Sonnuntersee, einer Gemeinde in #Oberösterreich, muss sich einem Misstrauensvotum stellen, da er mit der Hostie im Mund mit 1.4 Promille den Bundeskanzler versteinern wollte.",1.0
385512,"Ich habe einen spannenden Artikel gefunden. https://t.co/W3Htx4Dv0y via @tonline 
Fest steht doch wohl das wir 2 Behörden haben in D die ganz schnell aufgelöst werden müssten und die Beamten und Angestellten in den Ruhestand mit Arbeitsverbot gehören damit sie nirgendwo mehr",0.0
442888,"Politische Gefangene des Frauentrakts des #Evin-Gefängnisses singen eine persische Version von #BellaCiao.
Aufgezeichnet und veröffentlicht von der Tochter der politischen Gefangenen Alieh Motallebzadeh in einem Telefongespräch.
#MahsaAmini #IranRevoIution
https://t.co/UJIAayAlQi",0.0
407883,"Wir brauchen kleine, hippe Elektrofahrzeuge für den Alltag. Es ist verrückt, für den jährlichen Familienurlaub ein riesiges Auto zu kaufen und es ganzjährig fahren zu müssen. #autokorrektur #Mobilitätswende #SUV https://t.co/94lEgsHxNh",0.0
417735,https://t.co/4eDjDwws4S David Bowie... Gasoline,1.0
389529,"Habe gerade mein #dirty Video ""Die etwas andere XMAS-Geschichte - Bestrafung der Elfe (Part 1)"" auf https://t.co/u9tbw1wdwB verkauft #mydirtyhobby #mdh",0.0
390857,#Bundespräsident #Steinmeier in #Worms auf dem jüdischen Friedhof „Heiliger Sand“. #KNAvorOrt https://t.co/8OBjFQpmxH,0.0
407583,"Autonomes Fahren &amp; Co.: Die falschen Versprechen von Elon Musk
https://t.co/3bumPiemFe",0.0
389860,"„Cobra“-Affäre: Bundeskanzler Nehammer zählt zu den „Verdächtigen“ https://t.co/nuye2adbxz 
Die Kathi und die Cobra ...",0.0
390489,"Kabbelei (K1+K2) auf dem Sofa, K2 hat eine Stricknadel in der Hand.
Ich: Seid bitte vorsichtig, sonst kriegt einer gleich die Stricknadel irgendwohin und dann…
K2: Blutfontäne!!
Ich: …
Jetzt: Gespräche über Leichen und wie der „Bundeskanzler“ (Bestatter…) die nackig wäscht 😅",0.0
390485,"Danke an @DGuenther_CDUSH , @Bildung_SH , @CDUFraktionSH , natürlich an @MarcoBuschmann @starkwatzinger (viele Grüße an #Prien) , die gesamte @fdp , den @Bundeskanzler und @Karl_Lauterbach , dass ihr so vielen Menschen dauerhafte Freiheit von Gesundheit und Leben ermöglicht!",0.0
